Index,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted
2005-11-17,2.34249997138977,2.35285711288452,2.29464292526245,2.30428600311279,676205600,1.96121990680695
2005-11-18,2.33249998092651,2.33678603172302,2.29892897605896,2.30571389198303,524960800,1.96243500709534
2005-11-21,2.31500005722046,2.32821393013,2.27571392059326,2.3199999332428,511711200,1.97459530830383
2005-11-22,2.31571388244629,2.38428592681885,2.30428600311279,2.37571406364441,540282400,2.02201366424561
2005-11-23,2.38857102394104,2.42785692214966,2.38178610801697,2.39678597450256,485853200,2.03994870185852
2005-11-25,2.41642904281616,2.48357105255127,2.41071391105652,2.4764289855957,395012800,2.10773468017578
2005-11-28,2.52571392059326,2.53821396827698,2.46678590774536,2.48785710334778,1018519600,2.11746096611023
2005-11-29,2.49964308738708,2.51071405410767,2.40535688400269,2.43214297294617,891433200,2.07004189491272
2005-11-30,2.44392895698547,2.45892906188965,2.41142892837524,2.42214298248291,595674800,2.06153082847595
2005-12-01,2.46250009536743,2.56178593635559,2.45749998092651,2.55714297294617,812893200,2.17643094062805
2005-12-02,2.58107089996338,2.5978569984436,2.52500009536743,2.59392905235291,895762000,2.20774054527283
2005-12-05,2.56964302062988,2.59035706520081,2.55321407318115,2.56500005722046,583671200,2.18311882019043
2005-12-06,2.64035701751709,2.67249989509583,2.61964297294617,2.6446430683136,857029600,2.25090384483337
2005-12-07,2.65107107162476,2.65928602218628,2.61142897605896,2.6410710811615,679464800,2.24786400794983
2005-12-08,2.61428594589233,2.64892911911011,2.59285688400269,2.64571404457092,790479200,2.2518150806427
2005-12-09,2.65035700798035,2.6639289855957,2.61964297294617,2.65464305877686,555402400,2.2594153881073
2005-12-12,2.67392897605896,2.69107103347778,2.66285705566406,2.67535710334778,524994400,2.27704501152039
2005-12-13,2.67321395874023,2.6949999332428,2.65035700798035,2.67785692214966,493816400,2.27917289733887
2005-12-14,2.59035706520081,2.61785697937012,2.50964307785034,2.57178592681885,1450716400,2.18889451026917
2005-12-15,2.59571409225464,2.60214304924011,2.54821395874023,2.57785701751709,561162000,2.19406127929688
2005-12-16,2.57642889022827,2.5821430683136,2.53785705566406,2.53964304924011,671171200,2.161536693573
2005-12-19,2.53964304924011,2.59285688400269,2.53714299201965,2.54928588867188,529295200,2.16974449157715
2005-12-20,2.55821394920349,2.58500003814697,2.53999996185303,2.57535696029663,479108000,2.19193363189697
2005-12-21,2.59285688400269,2.62892889976501,2.59071397781372,2.625,475736800,2.23418593406677
2005-12-22,2.63964295387268,2.6603569984436,2.62857103347778,2.64357089996338,370610800,2.24999141693115
2005-12-23,2.64892911911011,2.6521430015564,2.61785697937012,2.61964297294617,229857600,2.22962594032288
2005-12-27,2.64285707473755,2.68499994277954,2.6410710811615,2.65107107162476,590590000,2.25637555122375
2005-12-28,2.65964293479919,2.67000007629395,2.61857104301453,2.62750005722046,398115200,2.23631381988525
2005-12-29,2.63499999046326,2.63642907142639,2.55071401596069,2.55178594589233,490025200,2.17187142372131
2005-12-30,2.53250002861023,2.58678603172302,2.51214289665222,2.56750011444092,624262800,2.18524646759033
2006-01-03,2.58500003814697,2.66964292526245,2.58035707473755,2.66964292526245,807234400,2.27218174934387
2006-01-04,2.68321394920349,2.71357107162476,2.66071391105652,2.67750000953674,619603600,2.27886915206909
2006-01-05,2.67249989509583,2.67499995231628,2.63392901420593,2.65642905235291,449422400,2.26093578338623
2006-01-06,2.6875,2.73928594589233,2.66249990463257,2.72499990463257,704457600,2.31929802894592
2006-01-09,2.74035692214966,2.75714302062988,2.70499992370605,2.71607089042664,675040800,2.3116979598999
2006-01-10,2.72321391105652,2.92464303970337,2.70821404457092,2.88785696029663,2279869200,2.45790791511536
2006-01-11,2.99428606033325,3.02857089042664,2.94964289665222,2.99642896652222,1493794400,2.55031538009644
2006-01-12,3.03464293479919,3.08571410179138,2.98642897605896,3.01035690307617,1280809600,2.56217050552368
2006-01-13,3.0353569984436,3.07178592681885,3.02142906188965,3.05678606033325,776305600,2.60168719291687
2006-01-17,3.06071400642395,3.08500003814697,2.99535703659058,3.02535700798035,835623600,2.57493686676025
2006-01-18,2.96714305877686,3.00178599357605,2.92321395874023,2.94607090950012,1200637200,2.50745487213135
2006-01-19,2.90178608894348,2.91642904281616,2.81214308738708,2.82285690307617,1695848000,2.40258550643921
2006-01-20,2.83142900466919,2.85857105255127,2.70821404457092,2.71749997138977,1134758800,2.31291460990906
2006-01-23,2.71785688400269,2.84142899513245,2.71428608894348,2.77392911911011,1059730000,2.36094236373901
2006-01-24,2.81285691261292,2.83642911911011,2.70607089996338,2.71571397781372,1142254400,2.31139349937439
2006-01-25,2.76392889022827,2.76785707473755,2.61607098579407,2.65000009536743,1275786400,2.25546360015869
2006-01-26,2.66178607940674,2.69392895698547,2.56892895698547,2.58321404457092,1181387200,2.19862103462219
2006-01-27,2.6053569316864,2.62857103347778,2.53928589820862,2.57249999046326,953864800,2.18950223922729
2006-01-30,2.54178595542908,2.73571395874023,2.53107094764709,2.67857098579407,1398401200,2.27978157997131
2006-01-31,2.69642901420593,2.7264289855957,2.63392901420593,2.69678592681885,913542000,2.29528379440308
2006-02-01,2.67678594589233,2.7307140827179,2.66571402549744,2.69357109069824,521186400,2.29254794120789
2006-02-02,2.68214297294617,2.69142889976501,2.57321405410767,2.57500004768372,707322000,2.19162940979004
2006-02-03,2.57999992370605,2.59964299201965,2.53714299201965,2.56607103347778,692123600,2.18403005599976
2006-02-06,2.57214307785034,2.5896430015564,2.38357090950012,2.40357089042664,1651767600,2.04572343826294
2006-02-07,2.43821406364441,2.48142910003662,2.38142895698547,2.41428589820862,1388830800,2.05484294891357
2006-02-08,2.44607090950012,2.46714305877686,2.35714292526245,2.45749998092651,953114400,2.09162282943726
2006-02-09,2.46785688400269,2.47250008583069,2.30464291572571,2.31964302062988,1149764000,1.97429084777832
2006-02-10,2.32785701751709,2.41678595542908,2.24642896652222,2.40392899513245,1760477600,2.04602789878845
2006-02-13,2.37964296340942,2.38392901420593,2.30857110023499,2.31107091903687,883498000,1.96699416637421
2006-02-14,2.32500004768372,2.43214297294617,2.32142901420593,2.41571402549744,1160938800,2.05605816841125
2006-02-15,2.3985710144043,2.48642897605896,2.38392901420593,2.47214293479919,1159771200,2.10408616065979
2006-02-16,2.49678611755371,2.53607106208801,2.48142910003662,2.52035689353943,948175200,2.14512181282043
2006-02-17,2.51071405410767,2.53178596496582,2.48607110977173,2.51035690307617,575999200,2.13661122322083
2006-02-21,2.52107095718384,2.52857089042664,2.45285701751709,2.46714305877686,779606800,2.09983134269714
2006-02-22,2.46428608894348,2.55964303016663,2.42857098579407,2.54714298248291,978238800,2.16791987419128
2006-02-23,2.56392908096313,2.60714292526245,2.55107092857361,2.5625,856917600,2.18099069595337
2006-02-24,2.57642889022827,2.60321402549744,2.5428569316864,2.55214309692383,534744000,2.17217612266541
2006-02-27,2.57107090950012,2.57571411132812,2.52321410179138,2.5353569984436,791240800,2.15788888931274
2006-02-28,2.55642890930176,2.58571410179138,2.43214297294617,2.44607090950012,1266980400,2.08189654350281
2006-03-01,2.45857095718384,2.48178601264954,2.42928600311279,2.46785688400269,763817600,2.10043787956238
2006-03-02,2.46392893791199,2.49964308738708,2.45250010490417,2.48607110977173,625273600,2.1159405708313
2006-03-03,2.47857093811035,2.49678611755371,2.41178607940674,2.41857099533081,737668400,2.05849051475525
2006-03-06,2.41750001907349,2.41857099533081,2.31928610801697,2.33857107162476,912665600,1.99040055274963
2006-03-07,2.34857106208801,2.38928604125977,2.32428598403931,2.36821389198303,872877600,2.01563000679016
2006-03-08,2.3675000667572,2.40000009536743,2.33392906188965,2.34500002861023,653251200,1.9958723783493
2006-03-09,2.35642910003662,2.37392902374268,2.27892899513245,2.28321409225464,799304800,1.94328582286835
2006-03-10,2.28749990463257,2.30321407318115,2.2303569316864,2.25678610801697,1043142800,1.92079222202301
2006-03-13,2.32321405410767,2.36714291572571,2.31392908096313,2.34571409225464,861187600,1.99648034572601
2006-03-14,2.34892892837524,2.40428590774536,2.33928608894348,2.40428590774536,642020400,2.04633235931396
2006-03-15,2.4182140827179,2.4300000667572,2.33999991416931,2.36535692214966,891996000,2.0131983757019
2006-03-16,2.38750004768372,2.38928604125977,2.2964289188385,2.29678606987,749638400,1.95483708381653
2006-03-17,2.3125,2.34071397781372,2.28964304924011,2.30928611755371,812042000,1.96547651290894
2006-03-20,2.32928609848022,2.33785700798035,2.28107094764709,2.2853569984436,605441200,1.94510960578918
2006-03-21,2.20749998092651,2.29785704612732,2.19250011444092,2.20749998092651,1345366400,1.87884378433228
2006-03-22,2.22000002861023,2.25892901420593,2.18821406364441,2.20250010490417,1345895600,1.87458765506744
2006-03-23,2.20785689353943,2.21071410179138,2.12892889976501,2.1485710144043,1427826400,1.82868814468384
2006-03-24,2.15178608894348,2.17642903327942,2.10821390151978,2.14142894744873,1071980000,1.82260882854462
2006-03-27,2.15535688400269,2.19214296340942,2.12142896652222,2.12535691261292,1108072000,1.80893039703369
2006-03-28,2.12964296340942,2.14785695075989,2.08035707473755,2.09678602218628,1370322800,1.78461313247681
2006-03-29,2.11178588867188,2.23285698890686,2.05964303016663,2.22607088088989,2346834000,1.89465057849884
2006-03-30,2.24357104301453,2.26071405410767,2.19749999046326,2.24107098579407,1390650800,1.90741574764252
2006-03-31,2.25892901420593,2.27178597450256,2.2228569984436,2.24000000953674,815357200,1.90650534629822
2006-04-03,2.27392911911011,2.28999996185303,2.23607110977173,2.23749995231628,815791200,1.90437757968903
2006-04-04,2.21785688400269,2.22214293479919,2.18035697937012,2.18464303016663,931924000,1.85939025878906
2006-04-05,2.31107091903687,2.40035700798035,2.29107093811035,2.40035700798035,2233408800,2.04298806190491
2006-04-06,2.43928599357605,2.57321405410767,2.43571400642395,2.54428601264954,2663768800,2.16548871994019
2006-04-07,2.53321409225464,2.5432140827179,2.44535708427429,2.4925000667572,1545238800,2.12141251564026
2006-04-10,2.51035690307617,2.53321409225464,2.44464302062988,2.45250010490417,903515200,2.08736705780029
2006-04-11,2.46392893791199,2.47499990463257,2.39535689353943,2.42821407318115,939316000,2.06669807434082
2006-04-12,2.42892909049988,2.43464303016663,2.36785697937012,2.3824999332428,739894400,2.02778887748718
2006-04-13,2.36928606033325,2.40857100486755,2.35035705566406,2.37392902374268,734678000,2.02049422264099
2006-04-17,2.37535691261292,2.38714289665222,2.29821395874023,2.31464290618896,721938000,1.97003483772278
2006-04-18,2.32285690307617,2.37392902374268,2.31392908096313,2.36500000953674,794844400,2.01289534568787
2006-04-19,2.38642907142639,2.39285707473755,2.33821392059326,2.34464311599731,1086033200,1.99556803703308
2006-04-20,2.48250007629395,2.5,2.36428594589233,2.41535711288452,1666982800,2.05575513839722
2006-04-21,2.43535709381104,2.45142889022827,2.37392902374268,2.3942859172821,788986800,2.03781986236572
2006-04-24,2.38750004768372,2.39000010490417,2.33928608894348,2.34821391105652,707028000,1.99860811233521
2006-04-25,2.3557140827179,2.37821388244629,2.34142899513245,2.36321401596069,529062800,2.01137495040894
2006-04-26,2.38035702705383,2.43857097625732,2.37142896652222,2.43392896652222,710886400,2.07156181335449
2006-04-27,2.41892910003662,2.49499988555908,2.40535688400269,2.47714304924011,845947200,2.10834169387817
2006-04-28,2.47785711288452,2.5464289188385,2.47142910957336,2.51392889022827,760037600,2.13965106010437
2006-05-01,2.52749991416931,2.5550000667572,2.47000002861023,2.48571395874023,750380400,2.11563634872437
2006-05-02,2.50535702705383,2.57071399688721,2.50392889976501,2.55785703659058,771663200,2.17703914642334
2006-05-03,2.56535696983337,2.56964302062988,2.50642895698547,2.54071402549744,686991200,2.16244792938232
2006-05-04,2.54357099533081,2.60321402549744,2.51642894744873,2.54035711288452,860420400,2.16214489936829
2006-05-05,2.56642889976501,2.58035707473755,2.54107093811035,2.56750011444092,563911600,2.18524646759033
2006-05-08,2.60678601264954,2.63571405410767,2.56142902374268,2.56750011444092,594851600,2.18524646759033
2006-05-09,2.56500005722046,2.59142899513245,2.52214288711548,2.53678607940674,531666800,2.15910506248474
2006-05-10,2.54607105255127,2.54749989509583,2.48607110977173,2.52142906188965,459888800,2.14603471755981
2006-05-11,2.52821397781372,2.52999997138977,2.41249990463257,2.43392896652222,812688800,2.07156181335449
2006-05-12,2.42321395874023,2.45321393013,2.38785696029663,2.4178569316864,641774000,2.05788230895996
2006-05-15,2.40607094764709,2.44214296340942,2.39714288711548,2.42107105255127,529177600,2.06061768531799
2006-05-16,2.43214297294617,2.4375,2.3125,2.32071399688721,936740000,1.97520232200623
2006-05-17,2.31107091903687,2.34642910957336,2.28821396827698,2.33071398735046,754194000,1.98371338844299
2006-05-18,2.34571409225464,2.36642909049988,2.25428605079651,2.25642895698547,658442400,1.92048811912537
2006-05-19,2.25928592681885,2.31714296340942,2.24357104301453,2.30392909049988,985866000,1.96091592311859
2006-05-22,2.28107094764709,2.2853569984436,2.24178600311279,2.26357102394104,718975600,1.92656695842743
2006-05-23,2.31642889976501,2.32821393013,2.25,2.25535702705383,694414000,1.91957569122314
2006-05-24,2.24964308738708,2.27321410179138,2.19857096672058,2.26214289665222,916031200,1.92535161972046
2006-05-25,2.29500007629395,2.30178594589233,2.26035690307617,2.29749989509583,463372000,1.95544445514679
2006-05-26,2.29678606987,2.30571389198303,2.25500011444092,2.2696430683136,432950000,1.93173480033875
2006-05-30,2.26035690307617,2.26071405410767,2.18642902374268,2.18642902374268,563402000,1.86091005802155
2006-05-31,2.20571398735046,2.2067859172821,2.09607100486755,2.13464307785034,1280977600,1.81683444976807
2006-06-01,2.13750004768372,2.22428607940674,2.12571406364441,2.22035694122314,942508000,1.88978695869446
2006-06-02,2.24964308738708,2.25357103347778,2.17428588867188,2.20214295387268,685787200,1.87428402900696
2006-06-05,2.18392896652222,2.18392896652222,2.14178609848022,2.14285707473755,605785600,1.82382547855377
2006-06-06,2.15071392059326,2.16535711288452,2.10392904281616,2.13285708427429,726037200,1.81531381607056
2006-06-07,2.14642906188965,2.15714311599731,2.08392906188965,2.09142899513245,750506400,1.78005361557007
2006-06-08,2.08714294433594,2.17607092857361,2.04107093811035,2.17000007629395,1397482800,1.84692668914795
2006-06-09,2.18499994277954,2.19857096672058,2.11071395874023,2.11571407318115,775838000,1.80072355270386
2006-06-12,2.12142896652222,2.13321399688721,2.03428602218628,2.03571391105652,717785600,1.73263323307037
2006-06-13,2.05749988555908,2.11071395874023,2.04857110977173,2.08321404457092,1080643200,1.77306163311005
2006-06-14,2.08142900466919,2.09928607940674,2.02464294433594,2.05749988555908,878136000,1.75117623806
2006-06-15,2.0464289188385,2.13357090950012,2.02678608894348,2.12071394920349,1190383600,1.80497872829437
2006-06-16,2.1057140827179,2.11392903327942,2.05428600311279,2.05571389198303,838101600,1.74965631961823
2006-06-19,2.06535696983337,2.07785701751709,2.03571391105652,2.0428569316864,704575200,1.73871290683746
2006-06-20,2.05749988555908,2.08392906188965,2.04607105255127,2.05250000953674,672974400,1.74692058563232
2006-06-21,2.06214308738708,2.09678602218628,2.0464289188385,2.06642889976501,863296000,1.75877523422241
2006-06-22,2.0785710811615,2.13392901420593,2.07392907142639,2.12785696983337,965633200,1.81105852127075
2006-06-23,2.13285708427429,2.14892911911011,2.09750008583069,2.10107088088989,660203600,1.78825986385345
2006-06-26,2.11321401596069,2.11428594589233,2.08464288711548,2.10678601264954,466536000,1.79312419891357
2006-06-27,2.11035704612732,2.11500000953674,2.04999995231628,2.05107092857361,550611600,1.74570417404175
2006-06-28,2.04607105255127,2.0464289188385,1.97892904281616,2.00071406364441,850704400,1.70284461975098
2006-06-29,2.0271430015564,2.11035704612732,2.01392889022827,2.10607099533081,873398400,1.792515873909
2006-06-30,2.05678606033325,2.0625,2.01785707473755,2.04535698890686,739695600,1.74084079265594
2006-07-03,2.05428600311279,2.07785701751709,2.04785704612732,2.06964302062988,194770800,1.76151120662689
2006-07-05,2.04107093811035,2.05714297294617,2.01999998092651,2.03571391105652,518240800,1.73263323307037
2006-07-06,2.0389289855957,2.04999995231628,1.98607099056244,1.99178600311279,633208800,1.69524562358856
2006-07-07,1.98142898082733,2.0196430683136,1.95249998569489,1.97857105731964,799360800,1.68399834632874
2006-07-10,1.98928594589233,2.01749992370605,1.94642901420593,1.96428596973419,529345600,1.671839594841
2006-07-11,1.96821403503418,1.9996429681778,1.94749999046326,1.98749995231628,825022800,1.69159722328186
2006-07-12,1.97035694122314,1.9728569984436,1.88999998569489,1.89142894744873,927329200,1.60983002185822
2006-07-13,1.85821402072906,1.93285703659058,1.8360710144043,1.86607098579407,1249906000,1.58824753761292
2006-07-14,1.875,1.88892900943756,1.79142904281616,1.80964303016663,993036800,1.54022061824799
2006-07-17,1.8474999666214,1.89678597450256,1.84464299678802,1.87035703659058,1024542400,1.59189558029175
2006-07-18,1.8985710144043,1.92321395874023,1.85178601741791,1.88928604125977,1000448400,1.60800611972809
2006-07-19,1.89142894744873,1.96714305877686,1.87000000476837,1.93214297294617,1390743200,1.64448213577271
2006-07-20,2.17714309692383,2.19964289665222,2.13285708427429,2.16071391105652,1972146400,1.83902323246002
2006-07-21,2.13642907142639,2.18392896652222,2.13000011444092,2.16857099533081,891892400,1.84571087360382
2006-07-24,2.18785691261292,2.21785688400269,2.15821409225464,2.19357109069824,722856400,1.86698877811432
2006-07-25,2.20642900466919,2.21749997138977,2.17071390151978,2.21178603172302,589069600,1.88249182701111
2006-07-26,2.21428608894348,2.30857110023499,2.20285701751709,2.28107094764709,898427600,1.94146132469177
2006-07-27,2.30357098579407,2.32214307785034,2.24499988555908,2.26428604125977,735044800,1.92717611789703
2006-07-28,2.28357100486755,2.34571409225464,2.26785707473755,2.34249997138977,691507600,1.99374556541443
2006-07-31,2.38678598403931,2.45107102394104,2.36714291572571,2.42714309692383,892841600,2.06578588485718
2006-08-01,2.40071392059326,2.42607092857361,2.35500001907349,2.39928603172302,711765600,2.04207611083984
2006-08-02,2.41607093811035,2.45285701751709,2.41107106208801,2.43428611755371,550768400,2.07186603546143
2006-08-03,2.42535710334778,2.5,2.42178606987,2.48535704612732,841044400,2.11533260345459
2006-08-04,2.3946430683136,2.45035696029663,2.3199999332428,2.43928599357605,1852866400,2.07612109184265
2006-08-07,2.41857099533081,2.48571395874023,2.36821389198303,2.40035700798035,1245512800,2.04298806190491
2006-08-08,2.39607095718384,2.39678597450256,2.30392909049988,2.31357097625732,997864000,1.96912372112274
2006-08-09,2.33678603172302,2.34285688400269,2.26428604125977,2.27107095718384,955838800,1.93294990062714
2006-08-10,2.25892901420593,2.31464290618896,2.23928594589233,2.28821396827698,697760000,1.94754028320312
2006-08-11,2.25821399688721,2.29035711288452,2.23499989509583,2.27321410179138,777529200,1.93477439880371
2006-08-14,2.28749990463257,2.32928609848022,2.27142906188965,2.28357100486755,717620400,1.94358909130096
2006-08-15,2.33357095718384,2.375,2.31428599357605,2.37321400642395,861352800,2.01988577842712
2006-08-16,2.39642906188965,2.43107104301453,2.36892890930176,2.42785692214966,781284000,2.06639409065247
2006-08-17,2.42857098579407,2.45214295387268,2.39928603172302,2.4139289855957,581148400,2.05453968048096
2006-08-18,2.4182140827179,2.44285702705383,2.4021430015564,2.42535710334778,536354000,2.06426644325256
2006-08-21,2.40357089042664,2.40392899513245,2.36249995231628,2.37714290618896,526226400,2.02323031425476
2006-08-22,2.38142895698547,2.44000005722046,2.375,2.41499996185303,576968000,2.05545020103455
2006-08-23,2.42857098579407,2.45178604125977,2.39071393013,2.40392899513245,536258800,2.04602789878845
2006-08-24,2.42464303970337,2.43535709381104,2.36678600311279,2.42178606987,655191600,2.06122612953186
2006-08-25,2.40499997138977,2.46607089042664,2.40392899513245,2.45535707473755,543958800,2.08979940414429
2006-08-28,2.44642901420593,2.45035696029663,2.38142895698547,2.39214301109314,738161200,2.03599715232849
2006-08-29,2.39249992370605,2.4021430015564,2.32571411132812,2.37428593635559,947332400,2.0207986831665
2006-08-30,2.40499997138977,2.42214298248291,2.38142895698547,2.39142894744873,680142400,2.0353889465332
2006-08-31,2.40285706520081,2.43928599357605,2.38071393966675,2.42321395874023,574697200,2.06244206428528
2006-09-01,2.44571399688721,2.45178604125977,2.42214298248291,2.44214296340942,408494800,2.07855296134949
2006-09-05,2.46321392059326,2.55357098579407,2.44821405410767,2.55285692214966,1012457600,2.17278337478638
2006-09-06,2.53857088088989,2.56035709381104,2.48928594589233,2.50107097625732,974103200,2.12870764732361
2006-09-07,2.52142906188965,2.62428593635559,2.50892901420593,2.59999990463257,1267957600,2.21290802955627
2006-09-08,2.62035703659058,2.62750005722046,2.56821393966675,2.58999991416931,895921600,2.20439600944519
2006-09-11,2.58678603172302,2.63321399688721,2.55071401596069,2.58928608894348,949124400,2.20378851890564
2006-09-12,2.60035705566406,2.62321400642395,2.55178594589233,2.59392905235291,1684687200,2.20774054527283
2006-09-13,2.60178589820862,2.65428590774536,2.5821430683136,2.65000009536743,1146138000,2.25546360015869
2006-09-14,2.63285708427429,2.66678595542908,2.62357091903687,2.64892911911011,801729600,2.25455236434937
2006-09-15,2.66428589820862,2.67785692214966,2.6175000667572,2.64642906188965,981853600,2.25242400169373
2006-09-18,2.63571405410767,2.67357110977173,2.61785697937012,2.63892889022827,705278000,2.24604034423828
2006-09-19,2.64642906188965,2.65571403503418,2.59999990463257,2.63464307785034,710049200,2.24239277839661
2006-09-20,2.65642905235291,2.70285701751709,2.65071392059326,2.68785691261292,822791200,2.28768396377563
2006-09-21,2.6875,2.71642899513245,2.64357089996338,2.66607093811035,794124800,2.26914072036743
2006-09-22,2.65357089042664,2.65499997138977,2.59214305877686,2.60714292526245,665112000,2.21898770332336
2006-09-25,2.63607096672058,2.70928597450256,2.63285708427429,2.70535707473755,858992400,2.30257868766785
2006-09-26,2.72071409225464,2.77785706520081,2.71785688400269,2.77178597450256,1102948000,2.35911798477173
2006-09-27,2.75607109069824,2.76678609848022,2.70785689353943,2.72892904281616,810373200,2.32264089584351
2006-09-28,2.75071406364441,2.76714301109314,2.71250009536743,2.75035691261292,723609600,2.34087920188904
2006-09-29,2.75392889976501,2.76857089996338,2.73857092857361,2.74928593635559,405812400,2.33996772766113
2006-10-02,2.68214297294617,2.70964288711548,2.65357089042664,2.67357110977173,712639200,2.27552485466003
2006-10-03,2.65892910957336,2.67678594589233,2.61392903327942,2.64571404457092,790708800,2.2518150806427
2006-10-04,2.64642906188965,2.6949999332428,2.61285710334778,2.69214296340942,829082800,2.29133200645447
2006-10-05,2.66178607940674,2.72000002861023,2.64750003814697,2.67249989509583,683883200,2.27461361885071
2006-10-06,2.65785694122314,2.6800000667572,2.63607096672058,2.65071392059326,466958800,2.25607180595398
2006-10-09,2.63571405410767,2.68142890930176,2.62607097625732,2.66535711288452,438222400,2.26853394508362
2006-10-10,2.66214299201965,2.66357088088989,2.60999989509583,2.63607096672058,531588400,2.24360823631287
2006-10-11,2.62214303016663,2.64214301109314,2.59285688400269,2.61535692214966,571855200,2.22597813606262
2006-10-12,2.62892889976501,2.69250011444092,2.62857103347778,2.68785691261292,592855200,2.28768396377563
2006-10-13,2.70107102394104,2.74571394920349,2.66928601264954,2.67928600311279,684196800,2.28038883209229
2006-10-16,2.68535709381104,2.71000003814697,2.67107105255127,2.69285702705383,508692800,2.29193997383118
2006-10-17,2.6800000667572,2.68821406364441,2.6442859172821,2.65321397781372,480925200,2.25819897651672
2006-10-18,2.66964292526245,2.69178605079651,2.63964295387268,2.66178607940674,1133907600,2.26549530029297
2006-10-19,2.83071398735046,2.8553569316864,2.79142904281616,2.82107090950012,1512977200,2.40106558799744
2006-10-20,2.82035708427429,2.85678601264954,2.80964303016663,2.8553569316864,639413600,2.43024659156799
2006-10-23,2.85678601264954,2.92499995231628,2.84821391105652,2.90928602218628,832507200,2.47614622116089
2006-10-24,2.90035700798035,2.91714310646057,2.86428594589233,2.8946430683136,463212400,2.46368360519409
2006-10-25,2.90535688400269,2.92857098579407,2.89321398735046,2.91714310646057,485214800,2.48283386230469
2006-10-26,2.92499995231628,2.95000004768372,2.89750003814697,2.93535709381104,432756800,2.49833703041077
2006-10-27,2.91964292526245,2.94464302062988,2.85750007629395,2.87178611755371,594966400,2.4442298412323
2006-10-30,2.85678601264954,2.88928604125977,2.83928608894348,2.87214303016663,499917600,2.44453382492065
2006-10-31,2.90892910957336,2.91714310646057,2.86535692214966,2.89571404457092,501474400,2.46459531784058
2006-11-01,2.89642906188965,2.90642905235291,2.79857110977173,2.82714295387268,611192400,2.40623354911804
2006-11-02,2.81857109069824,2.83285689353943,2.80357098579407,2.82071399688721,465483200,2.4007613658905
2006-11-03,2.83428597450256,2.84035706520081,2.77821397781372,2.79607105255127,431888800,2.3797869682312
2006-11-06,2.81964302062988,2.85928606987,2.80107092857361,2.84678602218628,434576800,2.42295145988464
2006-11-07,2.87321400642395,2.89285707473755,2.86178588867188,2.87535691261292,525932400,2.44726943969727
2006-11-08,2.85785698890686,2.95321393013,2.85321402549744,2.94464302062988,690916800,2.50623989105225
2006-11-09,2.96071410179138,3.02464294433594,2.93285703659058,2.9764289855957,923053600,2.53329277038574
2006-11-10,2.9839289188385,2.98571395874023,2.94642901420593,2.96857094764709,373864400,2.5266056060791
2006-11-13,2.97214293479919,3.0160710811615,2.95142889022827,3.01250004768372,450674000,2.56399345397949
2006-11-14,3.02857089042664,3.03571391105652,2.99642896652222,3.03571391105652,588954800,2.58375191688538
2006-11-15,3.03749990463257,3.06785702705383,3,3.00178599357605,655323200,2.55487489700317
2006-11-16,3.03107094764709,3.0821430683136,3.02214288711548,3.05749988555908,693940800,2.60229420661926
2006-11-17,3.04071402549744,3.06928610801697,3.03571391105652,3.06607103347778,466424000,2.60958909988403
2006-11-20,3.04999995231628,3.10714292526245,3.0428569316864,3.08821392059326,570794000,2.62843561172485
2006-11-21,3.12214303016663,3.16428589820862,3.11107110977173,3.16428589820862,622666800,2.69318175315857
2006-11-22,3.17821407318115,3.24107098579407,3.13750004768372,3.22535705566406,671941200,2.74516105651855
2006-11-24,3.19749999046326,3.32428598403931,3.19642901420593,3.27250003814697,518677600,2.78528523445129
2006-11-27,3.30392909049988,3.32714295387268,3.19642901420593,3.19785690307617,1074836000,2.72175478935242
2006-11-28,3.22714304924011,3.28464293479919,3.2110710144043,3.27892899513245,1036173600,2.79075694084167
2006-11-29,3.32142901420593,3.32678604125977,3.22321391105652,3.27857089042664,1157083200,2.79045176506042
2006-11-30,3.2932140827179,3.30999994277954,3.25214290618896,3.2735710144043,870486400,2.78619694709778
2006-12-01,3.27857089042664,3.29749989509583,3.21785688400269,3.26142907142639,795079600,2.7758629322052
2006-12-04,3.28142905235291,3.28749990463257,3.23214292526245,3.25428605079651,709536800,2.76978278160095
2006-12-05,3.27321410179138,3.29749989509583,3.24535703659058,3.25964307785034,662838400,2.77434110641479
2006-12-06,3.23714303970337,3.26392889022827,3.20250010490417,3.20821404457092,638184400,2.73056983947754
2006-12-07,3.21535706520081,3.23214292526245,3.10357093811035,3.10857105255127,1004827600,2.64576148986816
2006-12-08,3.11535692214966,3.19250011444092,3.10714292526245,3.1521430015564,784277200,2.68284630775452
2006-12-11,3.17499995231628,3.18928599357605,3.1446430683136,3.16964292526245,499780400,2.69774198532104
2006-12-12,3.16464304924011,3.17285704612732,3.05464291572571,3.07642889022827,1026620000,2.61840438842773
2006-12-13,3.1410710811615,3.18107104301453,3.11249995231628,3.18035697937012,857052000,2.70686006546021
2006-12-14,3.18035697937012,3.21428608894348,3.1521430015564,3.16249990463257,832330800,2.69166159629822
2006-12-15,3.17928600311279,3.18642902374268,3.11892890930176,3.13285708427429,739939200,2.66643261909485
2006-12-18,3.12964296340942,3.14285707473755,3.02107095718384,3.05250000953674,721576800,2.59804010391235
